UTC,dateTime,Anapra_o3,Teledyne_o3
"2019-05-31 15:55:00",1559318100,NULL,48.058542391149
"2019-05-31 16:00:00",1559318400,NULL,49.2313933553575
"2019-05-31 16:05:00",1559318700,NULL,50.2875327574901
"2019-05-31 16:10:00",1559319000,NULL,50.6407703352563
"2019-05-31 16:15:00",1559319300,NULL,51.3195411782516
"2019-05-31 16:20:00",1559319600,NULL,51.8760885580992
"2019-05-31 16:25:00",1559319900,NULL,52.4553588774146
"2019-05-31 16:30:00",1559320200,NULL,53.9240778446198
"2019-05-31 16:35:00",1559320500,NULL,53.2258237202962
"2019-05-31 16:40:00",1559320800,NULL,52.8993945294116
"2019-05-31 16:45:00",1559321100,NULL,53.0313956345184
"2019-05-31 16:50:00",1559321400,NULL,53.4112436832526
"2019-05-31 16:55:00",1559321700,NULL,53.0571487828305
"2019-05-31 17:00:00",1559322000,NULL,52.7401051998138
"2019-05-31 17:05:00",1559322300,NULL,51.278206812871
"2019-05-31 17:10:00",1559322600,NULL,51.6684951280293
"2019-05-31 17:15:00",1559322900,NULL,53.5553709821003
"2019-05-31 17:20:00",1559323200,NULL,54.6742418289185
"2019-05-31 17:25:00",1559323500,NULL,54.5120304851997
"2019-05-31 17:30:00",1559323800,NULL,53.8579351963141
"2019-05-31 17:35:00",1559324100,NULL,53.8618887243137
"2019-05-31 17:40:00",1559324400,NULL,55.1470167314684
"2019-05-31 17:45:00",1559324700,NULL,53.6685062701886
"2019-05-31 17:50:00",1559325000,NULL,55.2816696166992
"2019-05-31 17:55:00",1559325300,NULL,55.3206742604574
"2019-05-31 18:00:00",1559325600,NULL,54.8910570559294
"2019-05-31 18:05:00",1559325900,NULL,54.5160117745399
"2019-05-31 18:10:00",1559326200,NULL,53.3350933236136
"2019-05-31 18:15:00",1559326500,NULL,54.3856552909402
"2019-05-31 18:20:00",1559326800,NULL,54.0040511532106
"2019-05-31 18:25:00",1559327100,NULL,52.3060367247638
"2019-05-31 18:30:00",1559327400,NULL,52.1391885102685
"2019-05-31 18:35:00",1559327700,NULL,51.9692845948985
"2019-05-31 18:40:00",1559328000,NULL,51.1856389253036
"2019-05-31 18:45:00",1559328300,NULL,52.789104408688
"2019-05-31 18:50:00",1559328600,NULL,51.6781273978097
"2019-05-31 18:55:00",1559328900,NULL,52.6618251515858
"2019-05-31 19:00:00",1559329200,NULL,52.2219823373331
"2019-05-31 19:05:00",1559329500,NULL,51.5845900272978
"2019-05-31 19:10:00",1559329800,NULL,51.8688379923503
"2019-05-31 19:15:00",1559330100,NULL,52.784487247467
"2019-05-31 19:20:00",1559330400,NULL,52.4110724131266
"2019-05-31 19:25:00",1559330700,NULL,52.5594787597656
"2019-05-31 19:30:00",1559331000,NULL,51.4683014669536
"2019-05-31 19:35:00",1559331300,NULL,52.2185003591138
"2019-05-31 19:40:00",1559331600,NULL,51.7862641016642
"2019-05-31 19:45:00",1559331900,NULL,52.6386509631053
"2019-05-31 19:50:00",1559332200,NULL,53.592763264974
"2019-05-31 19:55:00",1559332500,NULL,54.185583891692
"2019-05-31 20:00:00",1559332800,NULL,54.7662304878235
"2019-05-31 20:05:00",1559333100,NULL,53.643959962869
"2019-05-31 20:10:00",1559333400,NULL,53.3928451992217
"2019-05-31 20:15:00",1559333700,NULL,53.7038432933666
"2019-05-31 20:20:00",1559334000,NULL,54.3374568797924
"2019-05-31 20:25:00",1559334300,NULL,55.0550016709316
"2019-05-31 20:30:00",1559334600,NULL,56.6989275932312
"2019-05-31 20:35:00",1559334900,NULL,56.1190325419108
"2019-05-31 20:40:00",1559335200,NULL,55.1366403838735
"2019-05-31 20:45:00",1559335500,NULL,56.2068288296084
"2019-05-31 20:50:00",1559335800,NULL,57.2264142222219
"2019-05-31 20:55:00",1559336100,NULL,56.5680257579948
"2019-05-31 21:00:00",1559336400,NULL,56.3764804937901
"2019-05-31 21:05:00",1559336700,NULL,56.933438854453
"2019-05-31 21:10:00",1559337000,NULL,56.6056081295013
"2019-05-31 21:15:00",1559337300,NULL,57.2106655941734
"2019-05-31 21:20:00",1559337600,NULL,57.0335962249012
"2019-05-31 21:25:00",1559337900,NULL,56.6317399652993
"2019-05-31 21:30:00",1559338200,NULL,56.9275502787008
"2019-05-31 21:35:00",1559338500,NULL,55.2420316768598
"2019-05-31 21:40:00",1559338800,NULL,56.9656062185028
"2019-05-31 21:45:00",1559339100,NULL,55.6312276793689
"2019-05-31 21:50:00",1559339400,NULL,54.8700494998839
"2019-05-31 21:55:00",1559339700,NULL,52.5570224714868
"2019-05-31 22:00:00",1559340000,NULL,50.734329459108
"2019-05-31 22:05:00",1559340300,NULL,56.1911022691842
"2019-05-31 22:10:00",1559340600,NULL,56.2056845188141
"2019-05-31 22:15:00",1559340900,NULL,57.2706848898052
"2019-05-31 22:20:00",1559341200,NULL,56.7206973051413
